FID,poi_id,site_id,state_abbr,latitude,longitude,source_lay,descriptio,location_d,site_resul,investigat,notes,validation
1756,1757,1221,MN,45.230301,-94.612193,beacon_ksn,Fields and rolling hills., ,Nothing Found,NFIR,,
1757,1758,1222,MN,45.318517,-94.830007,beacon_ksn,"Corn field.  Field team spoke with several area landowners and visited several high points in area, nothing was found.", ,Nothing Found,NFIR,,
1758,1759,1223,MN,45.408947,-94.998624,beacon_ksn,Hay field., ,Nothing Found,NFIR,,
1759,1760,1224,MN,45.46575,-95.210253,beacon_ksn,"Wildlife refuge, open space.  Landowner has lived in area for 60 years.  He didn't know about the beacon tower site.", ,Nothing Found,NFIR,,
1760,1761,1225,MN,45.603908,-95.369414,beacon_ksn,Open space., ,Nothing Found,NFIR,,
1761,1762,1225,MN,45.646054,-95.319704,beacon_ksn,"Glenwood Municipal Airport, a beacon was never located at the airport.", ,Nothing Found,NFIR,,
1762,1763,1226,KS,37.489363,-95.538407,beacon_ksn,Wooded area., ,Nothing Found,NFIR,,
2698,3314,1226,KS,37.49307,-95.543597,beacons_kml,"TULSA KANSAS CITY AWY BCN 9<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HE0805</a></p>", ,Nothing Found,NFIR,,
6127,7583,1226,KS,37.494281,-95.543563,Tulsa Sectional Aeronautical Chart,9, ,Nothing Found,NFIR,,
1763,1764,1227,KS,37.28314,-95.594984,beacon_ksn,Fenced farm field., ,Other Structures,FIR,,
1764,1765,1227,KS,37.337196,-95.509014,beacon_ksn,Beacon tower at Tri-City Airport,"From Cherryvale, KS, go Northeast on Hwy 160.  Exit East at 6000 Rd.  Beacon site is approximately 1.0 mile East of the exit.",Other Structures,FIR,,
2107,2723,1227,KS,37.33854,-95.508867,beacons_kml, , ,Other Structures,FIR,,
6128,7584,1227,KS,37.288439,-95.593331,Tulsa Sectional Aeronautical Chart,7, ,Other Structures,FIR,,
1765,1766,1228,MO,36.772634,-94.441755,beacon_ksn,Open pasture., ,Nothing Found,NFIR,,
2599,3215,1228,MO,36.78432,-94.450456,beacons_kml,"AMARILLO ST LOUIS AWY BCN 43A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GG0582</a></p>", ,Nothing Found,NFIR,,
6140,7599,1228,MO,36.786448,-94.444677,Tulsa Sectional Aeronautical Chart,43A, ,Nothing Found,NFIR,,
1766,1767,1229,MO,36.85184,-94.259784,beacon_ksn,Open pasture., ,Nothing Found,NFIR,,
2598,3214,1229,MO,36.851902,-94.265008,beacons_kml,"AMARILLO ST LOUIS AWY BCN 44<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GG0571</a></p>", ,Nothing Found,NFIR,,
6141,7600,1229,MO,36.854899,-94.247226,Tulsa Sectional Aeronautical Chart,44, ,Nothing Found,NFIR,,
1767,1768,1230,MO,37.046668,-93.733126,beacon_ksn,Open pasture., ,Nothing Found,NFIR,,
6134,7593,1230,MO,37.052451,-93.735933,Tulsa Sectional Aeronautical Chart,47, ,Nothing Found,NFIR,,
1768,1769,1231,MO,36.943991,-94.018011,beacon_ksn,Open pasture., ,Nothing Found,NFIR,,
2597,3213,1231,MO,36.950098,-94.016808,beacons_kml,"AMARILLO ST LOUIS AWY BCN 45<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=GG0537</a></p>", ,Nothing Found,NFIR,,
6142,7601,1231,MO,36.954404,-94.014129,Tulsa Sectional Aeronautical Chart,45, ,Nothing Found,NFIR,,
1769,1770,1232,MO,37.142672,-93.481582,beacon_ksn,Wooded area., ,Nothing Found,NFIR,,
6133,7592,1232,MO,37.137122,-93.483513,Tulsa Sectional Aeronautical Chart,49, ,Nothing Found,NFIR,,
1770,1771,1233,MO,37.335023,-93.049942,beacon_ksn,The beacon site was behind a residence., ,Nothing Found,NFIR,,
6130,7589,1233,MO,37.329265,-93.053259,Tulsa Sectional Aeronautical Chart,51, ,Nothing Found,NFIR,,
1771,1772,1234,MO,37.455997,-92.836916,beacon_ksn,Open pasture., ,Nothing Found,NFIR,,
2691,3307,1234,MO,37.465458,-92.835806,beacons_kml,"AMARILLO ST LOUIS AWY BCN 53<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HD1176</a></p>", ,Nothing Found,NFIR,,
6131,7590,1234,MO,37.462755,-92.845031,Tulsa Sectional Aeronautical Chart,53, ,Nothing Found,NFIR,,
1772,1773,1235,MO,37.567332,-92.631223,beacon_ksn,Open pasture., ,Nothing Found,NFIR,,
2692,3308,1235,MO,37.572121,-92.635836,beacons_kml,"TULSA ST LOUIS AWY BCN 54A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HD1199</a></p>", ,Nothing Found,NFIR,,
6124,7579,1235,MO,37.575387,-92.634501,Tulsa Sectional Aeronautical Chart,54A, ,Nothing Found,NFIR,,
1773,1774,1236,MO,37.685572,-92.414421,beacon_ksn,Open grazing field in low area of surrounding valleys., ,Nothing Found,NFIR,,
2689,3305,1236,MO,37.679153,-92.429618,beacons_kml,"TULSA ST LOUIS AWY BCN 56<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HD1072</a></p>", ,Nothing Found,NFIR,,
2690,3306,1236,MO,37.679137,-92.429675,beacons_kml,"BEACON 56 PP BUILDING NORTH COR<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HD1073</a></p>", ,Nothing Found,NFIR,,
6123,7578,1236,MO,37.679005,-92.424597,Tulsa Sectional Aeronautical Chart,56, ,Nothing Found,NFIR,,
1774,1775,1237,MO,37.802386,-92.190793,beacon_ksn,Open field in low lying area with trees in the background., ,Nothing Found,NFIR,,
2688,3304,1237,MO,37.81999,-92.206519,beacons_kml,"TULSA ST LOUIS AIRWAY BCN 57<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HD1036</a></p>", ,Nothing Found,NFIR,,
6120,7575,1237,MO,37.819451,-92.206417,Tulsa Sectional Aeronautical Chart,57, ,Nothing Found,NFIR,,
1775,1776,1238,TX,35.899633,-100.381433,beacon_ksn,Residential area.,"On Highway 60, go 1.0 mile south of Condian TX, to Airport Road.  West to Airport.",Other Structures,FIR,,
1776,1777,1238,TX,35.895682,-100.398613,beacon_ksn,Beacon tower at Hemphill Municipal Airport.,"On Highway 60, go 1.0 mile south of Condian TX, to Airport Road.  West to Hemphill Municipal Airport.",Other Structures,FIR,,
1777,1778,1238,TX,35.895841,-100.400372,beacon_ksn,Non-FAA concrete foundation.,"On Highway 60, go 1.0 mile south of Condian TX, to Airport Road.  West to Airport.",Other Structures,FIR,,
3962,4693,1238,TX,35.906708,-100.394787,Oklahoma City Sectional Aeronautical Chart,8, ,Other Structures,FIR,,
1778,1779,1239,TX,36.060977,-100.148301,beacon_ksn,Open ranch land, ,Nothing Found,NFIR,,
1779,1780,1239,TX,36.060333,-100.153049,beacon_ksn,Non-Light beacon concrete foundation, ,Nothing Found,NFIR,,
5541,6808,1239,TX,36.057881,-100.146123,Oklahoma City Sectional Aeronautical Chart,10, ,Nothing Found,NFIR,,
5960,7365,1239,TX,36.058447,-100.143258,Wichita Sectional Aeronautical Chart,10, ,Nothing Found,NFIR,,
1780,1781,1240,KS,37.098578,-98.232364,beacon_ksn,Farm field., ,Nothing Found,NFIR,,
2707,3323,1240,KS,37.064947,-98.201252,beacons_kml,"AMARILLO KANSAS CITY BCN 23<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HG0841</a></p>", ,Nothing Found,NFIR,,
5939,7339,1240,KS,37.096895,-98.231762,Wichita Sectional Aeronautical Chart,23, ,Nothing Found,NFIR,,
1781,1782,1241,KS,37.160693,-98.075266,beacon_ksn,Wheat field., ,Other Structures,FIR,,
1782,1783,1241,KS,37.151876,-98.076448,beacon_ksn,Original beacon tower functioning at Anthony Airport.  Tower was upgraded in the 1990s (manager missed the 1940 upgrade).,"From Anthony, KS, go West on Hwy 14.  Turn North on 20th Ave.  Turn West into airport driveway.",Other Structures,FIR,,
2706,3322,1241,KS,37.151885,-98.076938,beacons_kml,"AMARILLO KANSAS CITY BCN 24<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HG0831</a></p>", ,Other Structures,FIR,,
5938,7338,1241,KS,37.167445,-98.079768,Wichita Sectional Aeronautical Chart,24, ,Other Structures,FIR,,
1783,1784,1242,KS,37.256762,-97.910093,beacon_ksn,Concrete arrow foundation found at POI 1.  No evidence of UST.,"From Danville, KS, go West on HWY 160, turn South and travel 2.0 miles to intersection.  The beacon site is in the NE corner of this intersection.",Other Structures,FIR,,
2705,3321,1242,KS,37.255017,-97.910973,beacons_kml,"AMARILLO KANSAS CITY BCN 25<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HF1421</a></p>", ,Other Structures,FIR,,
5933,7330,1242,KS,37.254759,-97.909123,Wichita Sectional Aeronautical Chart,25, ,Other Structures,FIR,,
1784,1785,1243,KS,37.348434,-97.759641,beacon_ksn,Fenced field., ,Nothing Found,NFIR,,
2704,3320,1243,KS,37.350424,-97.747956,beacons_kml,"AMARILLO KANSAS CITY BCN 26<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HF1373</a></p>", ,Nothing Found,NFIR,,
5934,7331,1243,KS,37.346402,-97.755615,Wichita Sectional Aeronautical Chart,26, ,Nothing Found,NFIR,,
1785,1786,1244,KS,37.449876,-97.591231,beacon_ksn,Very large wheat field on flat terrain., ,Nothing Found,NFIR,,
2703,3319,1244,KS,37.445616,-97.583626,beacons_kml,"AMARILLO KANSAS CITY AWY BN 27<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HF1365</a></p>", ,Nothing Found,NFIR,,
5935,7333,1244,KS,37.444157,-97.582592,Wichita Sectional Aeronautical Chart,27, ,Nothing Found,NFIR,,
1786,1787,1245,KS,37.526543,-97.433729,beacon_ksn,Wheat field, ,Other Structures,FIR,,
1787,1788,1245,KS,37.534294,-97.42203,beacon_ksn,Identified and located the concrete slab for the beacon tower.  Identified steel support beams cut off at the base of the concrete.  Identified a concrete shaped arrow.  Concrete slab located within 50 feet of a creek on grazing land.,"Go South on I-35 from Wichita, KS.  Take exit 33 at 55th Street and go West approximately 0.25 mile and turn South on Hwy 81.  Follow for 4.0 miles and turn West on 87th Street, and follow road for approximately 4.75 miles.  Site is located 50 feet South",Other Structures,FIR,,
2702,3318,1245,KS,37.534603,-97.420016,beacons_kml,"AMARILLO KANSAS CITY AWY BN 28<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HF1245</a></p>", ,Other Structures,FIR,,
5932,7329,1245,KS,37.53407,-97.424485,Wichita Sectional Aeronautical Chart,28, ,Other Structures,FIR,,
1788,1789,1246,KS,37.788384,-97.088388,beacon_ksn,Wheat field, ,Nothing Found,NFIR,,
2701,3317,1246,KS,37.795971,-97.08075,beacons_kml,"AMARILLO KANSAS CITY AWY BN 31<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=HF1203</a></p>

Airway: Green 4", ,Nothing Found,NFIR,,
5928,7323,1246,KS,37.794896,-97.093116,Wichita Sectional Aeronautical Chart,31, ,Nothing Found,NFIR,,
1789,1790,1247,KS,37.388823,-97.236185,beacon_ksn,Abandoned barn in field., ,Nothing Found,NFIR,,
5936,7334,1247,KS,37.390627,-97.217126,Wichita Sectional Aeronautical Chart,32, ,Nothing Found,NFIR,,
1790,1791,1248,KS,37.243587,-97.217972,beacon_ksn,Open Space, ,Nothing Found,NFIR,,
1791,1792,1249,KS,37.093557,-97.250754,beacon_ksn,Open Space., ,Nothing Found,NFIR,,
5937,7336,1249,KS,37.125338,-97.194452,Wichita Sectional Aeronautical Chart,30, ,Nothing Found,NFIR,,
1792,1793,1250,AR,34.125188,-93.031534,beacon_ksn,Gas line right-of-way in a wooded area.,"The site is located is located east of Arkadelphia.  The site is located 3500 feet north, northwest of the State Highway 51 and State Highway 7 juncture.",Nothing Found,NFIR,,
1793,1794,1250,AR,34.121533,-93.032994,beacon_ksn,Wooded area.,"The site is located is located east of Arkadelphia.  The site is 2500 feet north, northwest of the State Highway 51 and State Highway 7 juncture.",Nothing Found,NFIR,,
2437,3053,1250,AR,34.121579,-93.032915,beacons_kml,"AIRWAY BCN ARKADELPHIA MUN APT<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EJ1976</a></p>", ,Nothing Found,NFIR,,
3961,4692,1250,AR,34.12385,-93.031621,Little Rock Sectional Aeronautical Chart,24, ,Nothing Found,NFIR,,
1794,1795,1251,AR,34.289906,-92.856701,beacon_ksn,Residential area nearby.,"From Rocksport City, take US Highway 67 until you come to County Road 254 which runs east.  The site is located 1600 feet northeast of the intersection, east of US Highway 67.",Other Structures,FIR,,
1795,1796,1251,AR,34.292602,-92.857705,beacon_ksn,Concrete tower foundation with four metal leg supports.  Residential area previously used as an airstrip.,"From Rocksport City, take US Highway 67 until you come to County Road 254 which runs east.  The site is located 1600 feet north, northeast of the intersection, west of US Highway 67.",Other Structures,FIR,,
2436,3052,1251,AR,34.29264,-92.857666,beacons_kml,"DALLAS LITTLE ROCK AWY BCN 26<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EJ1855</a></p>", ,Other Structures,FIR,,
3954,4680,1251,AR,34.297512,-92.861432,Little Rock Sectional Aeronautical Chart,26, ,Other Structures,FIR,,
1796,1797,1252,AR,34.580323,-92.448715,beacon_ksn,Residential area nearby.,"From I-30, take State Highway 111 south for 4.5 miles.  Site is 1500 feet west of State Highway 111.",Nothing Found,NFIR,,
2435,3051,1252,AR,34.579564,-92.450656,beacons_kml,"DALLAS LITTLE ROCK AWY BCN 29<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EJ1725</a></p>", ,Nothing Found,NFIR,,
3956,4682,1252,AR,34.585128,-92.455537,Little Rock Sectional Aeronautical Chart,29, ,Nothing Found,NFIR,,
1797,1798,1253,AR,34.76927,-91.990742,beacon_ksn,Agricultural field.,"From I-40, go south on State Highway 15 for 2.8 miles.   Then go east on US Highway 70 for 3500 feet.  Site is 1300 feet to the north.",Other Evidence,FIR,,
1798,1799,1253,AR,34.77575,-91.994619,beacon_ksn,Minimal open space by a pond.  Poles with one at the end of the line with a light and transformer on top.  Power is not activated.,"From I-40, go south on State Highway 15 for 2.8 miles.   Then go east on US Highway 70 for 3500 feet.  Site is 1700 feet to the north.",Other Evidence,FIR,,
2434,3050,1253,AR,34.775796,-91.9946,beacons_kml,"DALLAS LOUISVILLE AWY BCN 32<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EH3083</a></p>", ,Other Evidence,FIR,,
3952,4676,1253,AR,34.776517,-92.001351,Little Rock Sectional Aeronautical Chart,32, ,Other Evidence,FIR,,
1799,1800,1254,AR,34.80633,-91.754662,beacon_ksn,Site found at POI 2.,"From I-40 and State Hwy 13,  the site is 2000 feet to the northwest.",Other Structures,FIR,,
1800,1801,1254,AR,34.805043,-91.76266,beacon_ksn,Storage hut foundation found along side of road on small hill.  There is an agricultural well at the site.,"From I-40, go north on Highway 13 at Exit 183.  Take your first left on Plafcan Road.  Site is .75 miles down on the right.",Other Structures,FIR,,
2433,3049,1254,AR,34.80508,-91.762634,beacons_kml,"DALLAS LOUISVILLE AWY BCN 33<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EH3077</a></p>", ,Other Structures,FIR,,
3951,4675,1254,AR,34.806666,-91.766349,Little Rock Sectional Aeronautical Chart,33, ,Other Structures,FIR,,
1801,1802,1255,AR,34.843808,-91.488904,beacon_ksn,"Land owner says site does not exist.  Road to site was impassable, even in a 4 WD vehicle.",Site not accessible by road.,Inaccessible,FIR,,
2432,3048,1255,AR,34.86681,-91.566082,beacons_kml,"DALLAS LOUISVILLE AWY BCN 35<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EH3052</a></p>", ,Inaccessible,FIR,,
3950,4674,1255,AR,34.834254,-91.497247,Little Rock Sectional Aeronautical Chart,35, ,Inaccessible,FIR,,
1802,1803,1256,AR,34.878092,-91.173101,beacon_ksn,Land owner would not allow access to site.,"From I-40 and US Hwy 49, take 49 south for 2.3 miles.  Take a left (E) on East Sycamore Street and go 4600 feet.  Take a right on Daisy Street and go 1100 feet.  Site is 400 feet to the southeast.",Other Structures,FIR,,
1803,1804,1256,AR,34.885552,-91.175279,beacon_ksn,Operational beacon at Frank Federer Memorial Airport.  Powered by city power.,"Frank Federer Memorial Airport is on Highway 70, in the city of Brinkley.",Other Structures,FIR,,
3949,4673,1256,AR,34.87981,-91.180855,Little Rock Sectional Aeronautical Chart,37, ,Other Structures,FIR,,
1804,1805,1257,AR,34.918863,-90.993746,beacon_ksn,Land owner would not allow access to site.,Site not visited.,Inaccessible,FIR,,
3948,4672,1257,AR,34.910299,-90.998213,Little Rock Sectional Aeronautical Chart,38, ,Inaccessible,FIR,,
1805,1806,1258,AR,34.944151,-90.765467,beacon_ksn,Operational beacon at Forrest City Municipal Airport.,"From I-40, go south on State Highway 1 for 6.0 miles.  Look for signs to the airport.  Take a left on State Highway 980.  Go 0.5 miles.  Forrest City Municipal Airport is on the right.",Other Structures,FIR,,
2431,3047,1258,AR,34.945808,-90.790291,beacons_kml,"AIRWAY BN 39 S OF FORREST CITY<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EH2884</a></p>", ,Other Structures,FIR,,
3947,4671,1258,AR,34.945179,-90.785093,Little Rock Sectional Aeronautical Chart,39, ,Other Structures,FIR,,
1806,1807,1259,AR,34.980412,-90.516302,beacon_ksn,Road to site was impassable.  Road was very muddy.  4 WD vehicle kept slipping.,"From I-40, take US Highway 79 south for 10.0 miles to SFC 614 and take a right.  Follow SFC 614 until it intersects with SFC 606.  Take a left on SFC 606 and follow the road for 5.5 miles to site.",Inaccessible,FIR,,
3946,4670,1259,AR,34.987336,-90.539374,Little Rock Sectional Aeronautical Chart,41, ,Inaccessible,FIR,,
1807,1808,1260,AR,35.013228,-90.331382,beacon_ksn,Land owner would not allow access to site. Could see site area from road.   No visible signs of site.,"From I-40, go south on State Highway 147 for 11.5 miles.  Site is on your left 1200 feet off the road.",Inaccessible,FIR,,
3945,4669,1260,AR,35.009446,-90.344805,Little Rock Sectional Aeronautical Chart,42, ,Inaccessible,FIR,,
1808,1809,1261,TX,30.019284,-94.439881,beacon_ksn,Agricultural field.,"From Nome city, go south on Farm Road 365 for 2.5 miles to Blair Road.  Go right on Blair Road and drive 1.8 miles to Nolie Road.  Go right on Nolie Road for 1.7 miles.  Site is 800 feet to the northwest.",Other Structures,FIR,,
1809,1810,1261,TX,29.983912,-94.44869,beacon_ksn,Structural supports (cut-off tower legs) in ground still exist on site. Evidence of 3 legs.,"From Nome city, go south on Farm Road 365 for 2.5 miles to Blair Road.  Go right on Blair road and drive 2.4 miles to Ebner Road.  Go left on Ebner Road and drive 0.75 miles. Site is on the right.  Look for wild rose bushes.",Other Structures,FIR,,
5620,6909,1261,TX,29.983469,-94.448089,San Antonio Sectional Aeronautical Chart,5, ,Other Structures,FIR,,
1810,1811,1262,TX,30.104579,-94.085947,beacon_ksn,Swamp area.,"From I-10, take the Pine Street exit, 1.0 mile east of Beaumont.  Go north on Pine Street to Marina Drive.  Go east 2.0 miles to site.",Other Structures,FIR,,
